,Id,Name,URL,Description,Created,Size,Stars,Primal Language,Forks,Score,Open Issues Count,Subscribers Url,Languages Url,Contributors Url,Issue Event Url,Issue Comment Url,Issues Url,Releases Url,Pulls Url,Languages
10,19249835,WebFundamentals,https://github.com/google/WebFundamentals,Best practices for modern web development,2014-04-28T18:45:45Z,1669655,11151,HTML,2328,1.0,941,https://api.github.com/repos/google/WebFundamentals/subscribers,https://api.github.com/repos/google/WebFundamentals/languages,https://api.github.com/repos/google/WebFundamentals/contributors,https://api.github.com/repos/google/WebFundamentals/issues/events{/number},https://api.github.com/repos/google/WebFundamentals/issues/comments{/number},https://api.github.com/repos/google/WebFundamentals/issues{/number},https://api.github.com/repos/google/WebFundamentals/releases{/id},https://api.github.com/repos/google/WebFundamentals/pulls{/number},"'HTML, JavaScript, Python, CSS, Shell, Smarty"
11,106995,sinatra,https://github.com/sinatra/sinatra,Classy web-development dressed in a DSL (official / canonical repo),2009-01-14T01:27:30Z,6759,10914,Ruby,1966,1.0,51,https://api.github.com/repos/sinatra/sinatra/subscribers,https://api.github.com/repos/sinatra/sinatra/languages,https://api.github.com/repos/sinatra/sinatra/contributors,https://api.github.com/repos/sinatra/sinatra/issues/events{/number},https://api.github.com/repos/sinatra/sinatra/issues/comments{/number},https://api.github.com/repos/sinatra/sinatra/issues{/number},https://api.github.com/repos/sinatra/sinatra/releases{/id},https://api.github.com/repos/sinatra/sinatra/pulls{/number},"'Ruby, HTML, Shell, CSS, Liquid, CoffeeScript"
12,84232645,reactide,https://github.com/reactide/reactide,Reactide is the first dedicated IDE for React web application development.,2017-03-07T18:30:34Z,54602,9864,JavaScript,649,1.0,30,https://api.github.com/repos/reactide/reactide/subscribers,https://api.github.com/repos/reactide/reactide/languages,https://api.github.com/repos/reactide/reactide/contributors,https://api.github.com/repos/reactide/reactide/issues/events{/number},https://api.github.com/repos/reactide/reactide/issues/comments{/number},https://api.github.com/repos/reactide/reactide/issues{/number},https://api.github.com/repos/reactide/reactide/releases{/id},https://api.github.com/repos/reactide/reactide/pulls{/number},"'JavaScript, HTML, CSS"
13,54168759,Rocket,https://github.com/SergioBenitez/Rocket,A web framework for Rust.,2016-03-18T02:50:18Z,4167,9327,Rust,642,1.0,129,https://api.github.com/repos/SergioBenitez/Rocket/subscribers,https://api.github.com/repos/SergioBenitez/Rocket/languages,https://api.github.com/repos/SergioBenitez/Rocket/contributors,https://api.github.com/repos/SergioBenitez/Rocket/issues/events{/number},https://api.github.com/repos/SergioBenitez/Rocket/issues/comments{/number},https://api.github.com/repos/SergioBenitez/Rocket/issues{/number},https://api.github.com/repos/SergioBenitez/Rocket/releases{/id},https://api.github.com/repos/SergioBenitez/Rocket/pulls{/number},"'Rust, Shell, HTML"
14,77455983,codesandbox-client,https://github.com/codesandbox/codesandbox-client,An online IDE for rapid web development,2016-12-27T13:04:17Z,264845,9192,JavaScript,1376,1.0,604,https://api.github.com/repos/codesandbox/codesandbox-client/subscribers,https://api.github.com/repos/codesandbox/codesandbox-client/languages,https://api.github.com/repos/codesandbox/codesandbox-client/contributors,https://api.github.com/repos/codesandbox/codesandbox-client/issues/events{/number},https://api.github.com/repos/codesandbox/codesandbox-client/issues/comments{/number},https://api.github.com/repos/codesandbox/codesandbox-client/issues{/number},https://api.github.com/repos/codesandbox/codesandbox-client/releases{/id},https://api.github.com/repos/codesandbox/codesandbox-client/pulls{/number},"'JavaScript, TypeScript, CSS, HTML, Shell, AppleScript, Dockerfile"
15,728994,fine-uploader,https://github.com/FineUploader/fine-uploader,"Multiple file upload plugin with image previews, drag and drop, progress bars. S3 and Azure support, image scaling, form support, chunking, resume, pause, and tons of other features.",2010-06-19T07:36:13Z,39501,8099,JavaScript,1904,1.0,123,https://api.github.com/repos/FineUploader/fine-uploader/subscribers,https://api.github.com/repos/FineUploader/fine-uploader/languages,https://api.github.com/repos/FineUploader/fine-uploader/contributors,https://api.github.com/repos/FineUploader/fine-uploader/issues/events{/number},https://api.github.com/repos/FineUploader/fine-uploader/issues/comments{/number},https://api.github.com/repos/FineUploader/fine-uploader/issues{/number},https://api.github.com/repos/FineUploader/fine-uploader/releases{/id},https://api.github.com/repos/FineUploader/fine-uploader/pulls{/number},"'JavaScript, HTML, CSS, Makefile, TypeScript"
16,31524768,nuclide,https://github.com/facebookarchive/nuclide,"An open IDE for web and native mobile development, built on top of Atom ",2015-03-02T05:25:27Z,189779,7980,JavaScript,762,1.0,395,https://api.github.com/repos/facebookarchive/nuclide/subscribers,https://api.github.com/repos/facebookarchive/nuclide/languages,https://api.github.com/repos/facebookarchive/nuclide/contributors,https://api.github.com/repos/facebookarchive/nuclide/issues/events{/number},https://api.github.com/repos/facebookarchive/nuclide/issues/comments{/number},https://api.github.com/repos/facebookarchive/nuclide/issues{/number},https://api.github.com/repos/facebookarchive/nuclide/releases{/id},https://api.github.com/repos/facebookarchive/nuclide/pulls{/number},"'JavaScript, Python, Java, CSS, C++, Shell, Hack, C, CoffeeScript, Thrift, HTML, Makefile, OCaml, Objective-C, Batchfile, PHP"
17,12755139,OnsenUI,https://github.com/OnsenUI/OnsenUI,"Mobile app development framework and SDK using HTML5 and JavaScript. Create beautiful and performant cross-platform mobile apps. Based on Web Components, and provides bindings for Angular 1, 2, React and Vue.js.",2013-09-11T11:52:41Z,186564,7885,JavaScript,909,1.0,111,https://api.github.com/repos/OnsenUI/OnsenUI/subscribers,https://api.github.com/repos/OnsenUI/OnsenUI/languages,https://api.github.com/repos/OnsenUI/OnsenUI/contributors,https://api.github.com/repos/OnsenUI/OnsenUI/issues/events{/number},https://api.github.com/repos/OnsenUI/OnsenUI/issues/comments{/number},https://api.github.com/repos/OnsenUI/OnsenUI/issues{/number},https://api.github.com/repos/OnsenUI/OnsenUI/releases{/id},https://api.github.com/repos/OnsenUI/OnsenUI/pulls{/number},"'JavaScript, CSS, HTML, TypeScript, Vue, Shell, PHP"
18,1688596,laptop,https://github.com/thoughtbot/laptop,A shell script to set up a macOS laptop for web and mobile development.,2011-05-01T18:18:44Z,403,7792,Shell,1815,1.0,13,https://api.github.com/repos/thoughtbot/laptop/subscribers,https://api.github.com/repos/thoughtbot/laptop/languages,https://api.github.com/repos/thoughtbot/laptop/contributors,https://api.github.com/repos/thoughtbot/laptop/issues/events{/number},https://api.github.com/repos/thoughtbot/laptop/issues/comments{/number},https://api.github.com/repos/thoughtbot/laptop/issues{/number},https://api.github.com/repos/thoughtbot/laptop/releases{/id},https://api.github.com/repos/thoughtbot/laptop/pulls{/number},'Shell
19,105379569,actix-web,https://github.com/actix/actix-web,"Actix web is a small, pragmatic, and extremely fast rust web framework.",2017-09-30T15:30:02Z,9634,7725,Rust,1015,1.0,73,https://api.github.com/repos/actix/actix-web/subscribers,https://api.github.com/repos/actix/actix-web/languages,https://api.github.com/repos/actix/actix-web/contributors,https://api.github.com/repos/actix/actix-web/issues/events{/number},https://api.github.com/repos/actix/actix-web/issues/comments{/number},https://api.github.com/repos/actix/actix-web/issues{/number},https://api.github.com/repos/actix/actix-web/releases{/id},https://api.github.com/repos/actix/actix-web/pulls{/number},'Rust
20,55584626,http-prompt,https://github.com/eliangcs/http-prompt,HTTPie + prompt_toolkit = an interactive command-line HTTP client featuring autocomplete and syntax highlighting,2016-04-06T07:24:35Z,651,7687,Python,294,1.0,37,https://api.github.com/repos/eliangcs/http-prompt/subscribers,https://api.github.com/repos/eliangcs/http-prompt/languages,https://api.github.com/repos/eliangcs/http-prompt/contributors,https://api.github.com/repos/eliangcs/http-prompt/issues/events{/number},https://api.github.com/repos/eliangcs/http-prompt/issues/comments{/number},https://api.github.com/repos/eliangcs/http-prompt/issues{/number},https://api.github.com/repos/eliangcs/http-prompt/releases{/id},https://api.github.com/repos/eliangcs/http-prompt/pulls{/number},'Python
21,15412237,flasky,https://github.com/miguelgrinberg/flasky,"Companion code to my O'Reilly book ""Flask Web Development"", second edition.",2013-12-24T05:38:12Z,228,6385,Python,3448,1.0,11,https://api.github.com/repos/miguelgrinberg/flasky/subscribers,https://api.github.com/repos/miguelgrinberg/flasky/languages,https://api.github.com/repos/miguelgrinberg/flasky/contributors,https://api.github.com/repos/miguelgrinberg/flasky/issues/events{/number},https://api.github.com/repos/miguelgrinberg/flasky/issues/comments{/number},https://api.github.com/repos/miguelgrinberg/flasky/issues{/number},https://api.github.com/repos/miguelgrinberg/flasky/releases{/id},https://api.github.com/repos/miguelgrinberg/flasky/pulls{/number},"'Python, HTML, CSS, Mako, Dockerfile, Shell"
22,18486300,setup,https://github.com/lewagon/setup,Setup instructions for Le Wagon's students on their first day of Web Development Bootcamp,2014-04-06T09:25:02Z,4233,6296,Ruby,498,1.0,1,https://api.github.com/repos/lewagon/setup/subscribers,https://api.github.com/repos/lewagon/setup/languages,https://api.github.com/repos/lewagon/setup/contributors,https://api.github.com/repos/lewagon/setup/issues/events{/number},https://api.github.com/repos/lewagon/setup/issues/comments{/number},https://api.github.com/repos/lewagon/setup/issues{/number},https://api.github.com/repos/lewagon/setup/releases{/id},https://api.github.com/repos/lewagon/setup/pulls{/number},"'Ruby, Batchfile"
23,158606045,zero,https://github.com/remoteinterview/zero,Zero is a web server to simplify web development.,2018-11-21T21:05:14Z,6683,5477,JavaScript,198,1.0,27,https://api.github.com/repos/remoteinterview/zero/subscribers,https://api.github.com/repos/remoteinterview/zero/languages,https://api.github.com/repos/remoteinterview/zero/contributors,https://api.github.com/repos/remoteinterview/zero/issues/events{/number},https://api.github.com/repos/remoteinterview/zero/issues/comments{/number},https://api.github.com/repos/remoteinterview/zero/issues{/number},https://api.github.com/repos/remoteinterview/zero/releases{/id},https://api.github.com/repos/remoteinterview/zero/pulls{/number},"'JavaScript, Python, Vue, HTML, TypeScript, CSS"
24,25594973,buffalo,https://github.com/gobuffalo/buffalo,Rapid Web Development w/ Go,2014-10-22T17:35:14Z,15437,5470,Go,434,1.0,76,https://api.github.com/repos/gobuffalo/buffalo/subscribers,https://api.github.com/repos/gobuffalo/buffalo/languages,https://api.github.com/repos/gobuffalo/buffalo/contributors,https://api.github.com/repos/gobuffalo/buffalo/issues/events{/number},https://api.github.com/repos/gobuffalo/buffalo/issues/comments{/number},https://api.github.com/repos/gobuffalo/buffalo/issues{/number},https://api.github.com/repos/gobuffalo/buffalo/releases{/id},https://api.github.com/repos/gobuffalo/buffalo/pulls{/number},"'Go, Shell, HTML, JavaScript, CSS, Makefile, Dockerfile"
25,41624627,whs.js,https://github.com/WhitestormJS/whs.js,:rocket: 🌪 Super-fast 3D framework for Web Applications 🥇 & Games 🎮. Based on Three.js,2015-08-30T10:29:14Z,349020,5419,JavaScript,374,1.0,41,https://api.github.com/repos/WhitestormJS/whs.js/subscribers,https://api.github.com/repos/WhitestormJS/whs.js/languages,https://api.github.com/repos/WhitestormJS/whs.js/contributors,https://api.github.com/repos/WhitestormJS/whs.js/issues/events{/number},https://api.github.com/repos/WhitestormJS/whs.js/issues/comments{/number},https://api.github.com/repos/WhitestormJS/whs.js/issues{/number},https://api.github.com/repos/WhitestormJS/whs.js/releases{/id},https://api.github.com/repos/WhitestormJS/whs.js/pulls{/number},"'JavaScript, TypeScript"
26,92241502,p1xt-guides,https://github.com/P1xt/p1xt-guides,Programming curricula,2017-05-24T02:34:39Z,468,5117,,1405,1.0,3,https://api.github.com/repos/P1xt/p1xt-guides/subscribers,https://api.github.com/repos/P1xt/p1xt-guides/languages,https://api.github.com/repos/P1xt/p1xt-guides/contributors,https://api.github.com/repos/P1xt/p1xt-guides/issues/events{/number},https://api.github.com/repos/P1xt/p1xt-guides/issues/comments{/number},https://api.github.com/repos/P1xt/p1xt-guides/issues{/number},https://api.github.com/repos/P1xt/p1xt-guides/releases{/id},https://api.github.com/repos/P1xt/p1xt-guides/pulls{/number},
27,38782303,dev-setup,https://github.com/donnemartin/dev-setup,"macOS development environment setup:  Easy-to-understand instructions with automated setup scripts for developer tools like Vim, Sublime Text, Bash, iTerm, Python data analysis, Spark, Hadoop MapReduce, AWS, Heroku, JavaScript web development, Android development, common data stores, and dev-based OS X defaults.",2015-07-08T21:59:38Z,424,4919,Python,979,1.0,32,https://api.github.com/repos/donnemartin/dev-setup/subscribers,https://api.github.com/repos/donnemartin/dev-setup/languages,https://api.github.com/repos/donnemartin/dev-setup/contributors,https://api.github.com/repos/donnemartin/dev-setup/issues/events{/number},https://api.github.com/repos/donnemartin/dev-setup/issues/comments{/number},https://api.github.com/repos/donnemartin/dev-setup/issues{/number},https://api.github.com/repos/donnemartin/dev-setup/releases{/id},https://api.github.com/repos/donnemartin/dev-setup/pulls{/number},"'Python, Shell, Vim script, JavaScript, CSS, GDB"
28,113865039,sapper,https://github.com/sveltejs/sapper,"The next small thing in web development, powered by Svelte",2017-12-11T13:54:33Z,3439,4793,TypeScript,290,1.0,338,https://api.github.com/repos/sveltejs/sapper/subscribers,https://api.github.com/repos/sveltejs/sapper/languages,https://api.github.com/repos/sveltejs/sapper/contributors,https://api.github.com/repos/sveltejs/sapper/issues/events{/number},https://api.github.com/repos/sveltejs/sapper/issues/comments{/number},https://api.github.com/repos/sveltejs/sapper/issues{/number},https://api.github.com/repos/sveltejs/sapper/releases{/id},https://api.github.com/repos/sveltejs/sapper/pulls{/number},"'TypeScript, JavaScript, HTML, CSS, Shell"
29,111148911,front-end-handbook-2018,https://github.com/FrontendMasters/front-end-handbook-2018,2018 edition of our front-end development handbook,2017-11-17T20:44:30Z,13210,4177,JavaScript,587,1.0,1,https://api.github.com/repos/FrontendMasters/front-end-handbook-2018/subscribers,https://api.github.com/repos/FrontendMasters/front-end-handbook-2018/languages,https://api.github.com/repos/FrontendMasters/front-end-handbook-2018/contributors,https://api.github.com/repos/FrontendMasters/front-end-handbook-2018/issues/events{/number},https://api.github.com/repos/FrontendMasters/front-end-handbook-2018/issues/comments{/number},https://api.github.com/repos/FrontendMasters/front-end-handbook-2018/issues{/number},https://api.github.com/repos/FrontendMasters/front-end-handbook-2018/releases{/id},https://api.github.com/repos/FrontendMasters/front-end-handbook-2018/pulls{/number},"'JavaScript, CSS"
30,7326769,koala,https://github.com/oklai/koala,"Koala is a GUI application for less, sass and coffeescript compilation, to help web developers to the development more efficient.",2012-12-26T12:05:43Z,59147,3908,JavaScript,538,1.0,369,https://api.github.com/repos/oklai/koala/subscribers,https://api.github.com/repos/oklai/koala/languages,https://api.github.com/repos/oklai/koala/contributors,https://api.github.com/repos/oklai/koala/issues/events{/number},https://api.github.com/repos/oklai/koala/issues/comments{/number},https://api.github.com/repos/oklai/koala/issues{/number},https://api.github.com/repos/oklai/koala/releases{/id},https://api.github.com/repos/oklai/koala/pulls{/number},"'JavaScript, CSS, HTML, NSIS, Shell"
31,24668606,Front-end-Web-Development-Interview-Question,https://github.com/paddingme/Front-end-Web-Development-Interview-Question,前端开发面试题大收集，前端面试集锦 :heart: :gift_heart: :cupid:,2014-10-01T06:52:41Z,485,3875,HTML,864,1.0,7,https://api.github.com/repos/paddingme/Front-end-Web-Development-Interview-Question/subscribers,https://api.github.com/repos/paddingme/Front-end-Web-Development-Interview-Question/languages,https://api.github.com/repos/paddingme/Front-end-Web-Development-Interview-Question/contributors,https://api.github.com/repos/paddingme/Front-end-Web-Development-Interview-Question/issues/events{/number},https://api.github.com/repos/paddingme/Front-end-Web-Development-Interview-Question/issues/comments{/number},https://api.github.com/repos/paddingme/Front-end-Web-Development-Interview-Question/issues{/number},https://api.github.com/repos/paddingme/Front-end-Web-Development-Interview-Question/releases{/id},https://api.github.com/repos/paddingme/Front-end-Web-Development-Interview-Question/pulls{/number},"'HTML, JavaScript"
32,20451520,discover-flask,https://github.com/realpython/discover-flask,Full Stack Web Development with Flask.,2014-06-03T17:01:36Z,436,3809,Python,660,1.0,5,https://api.github.com/repos/realpython/discover-flask/subscribers,https://api.github.com/repos/realpython/discover-flask/languages,https://api.github.com/repos/realpython/discover-flask/contributors,https://api.github.com/repos/realpython/discover-flask/issues/events{/number},https://api.github.com/repos/realpython/discover-flask/issues/comments{/number},https://api.github.com/repos/realpython/discover-flask/issues{/number},https://api.github.com/repos/realpython/discover-flask/releases{/id},https://api.github.com/repos/realpython/discover-flask/pulls{/number},"'Python, HTML, Mako"
33,5916767,assemble,https://github.com/assemble/assemble,"Get the rocks out of your socks! Assemble makes you fast at web development! Used by thousands of projects for rapid prototyping, themes, scaffolds, boilerplates, e-books, UI components, API documentation, blogs, building websites/static site generator, an alternative to Jekyll for gh-pages and more! Gulp- and grunt-friendly.  ",2012-09-22T20:50:23Z,13050,3775,CSS,265,1.0,29,https://api.github.com/repos/assemble/assemble/subscribers,https://api.github.com/repos/assemble/assemble/languages,https://api.github.com/repos/assemble/assemble/contributors,https://api.github.com/repos/assemble/assemble/issues/events{/number},https://api.github.com/repos/assemble/assemble/issues/comments{/number},https://api.github.com/repos/assemble/assemble/issues{/number},https://api.github.com/repos/assemble/assemble/releases{/id},https://api.github.com/repos/assemble/assemble/pulls{/number},"'CSS, JavaScript, HTML"
34,4729944,shiny,https://github.com/rstudio/shiny,Easy interactive web applications with R,2012-06-20T18:45:11Z,29892,3744,R,1600,1.0,528,https://api.github.com/repos/rstudio/shiny/subscribers,https://api.github.com/repos/rstudio/shiny/languages,https://api.github.com/repos/rstudio/shiny/contributors,https://api.github.com/repos/rstudio/shiny/issues/events{/number},https://api.github.com/repos/rstudio/shiny/issues/comments{/number},https://api.github.com/repos/rstudio/shiny/issues{/number},https://api.github.com/repos/rstudio/shiny/releases{/id},https://api.github.com/repos/rstudio/shiny/pulls{/number},"'R, JavaScript, CSS, HTML, Shell"
35,443222,960-Grid-System,https://github.com/nathansmith/960-Grid-System,The 960 Grid System is an effort to streamline web development workflow.,2009-12-19T22:59:29Z,3637,3590,CSS,535,1.0,1,https://api.github.com/repos/nathansmith/960-Grid-System/subscribers,https://api.github.com/repos/nathansmith/960-Grid-System/languages,https://api.github.com/repos/nathansmith/960-Grid-System/contributors,https://api.github.com/repos/nathansmith/960-Grid-System/issues/events{/number},https://api.github.com/repos/nathansmith/960-Grid-System/issues/comments{/number},https://api.github.com/repos/nathansmith/960-Grid-System/issues{/number},https://api.github.com/repos/nathansmith/960-Grid-System/releases{/id},https://api.github.com/repos/nathansmith/960-Grid-System/pulls{/number},"'CSS, HTML"
36,127910371,Front-End-Design-Checklist,https://github.com/thedaviddias/Front-End-Design-Checklist,💎 The Design Checklist for Creative Web Designers and Patient Front-End Developers,2018-04-03T13:11:44Z,1335,3473,,267,1.0,2,https://api.github.com/repos/thedaviddias/Front-End-Design-Checklist/subscribers,https://api.github.com/repos/thedaviddias/Front-End-Design-Checklist/languages,https://api.github.com/repos/thedaviddias/Front-End-Design-Checklist/contributors,https://api.github.com/repos/thedaviddias/Front-End-Design-Checklist/issues/events{/number},https://api.github.com/repos/thedaviddias/Front-End-Design-Checklist/issues/comments{/number},https://api.github.com/repos/thedaviddias/Front-End-Design-Checklist/issues{/number},https://api.github.com/repos/thedaviddias/Front-End-Design-Checklist/releases{/id},https://api.github.com/repos/thedaviddias/Front-End-Design-Checklist/pulls{/number},
37,147130632,js-dev-reads,https://github.com/twhite96/js-dev-reads,A list of books 📚and articles 📝 for the discerning web developer to read.,2018-09-02T23:54:03Z,55,3420,,234,1.0,0,https://api.github.com/repos/twhite96/js-dev-reads/subscribers,https://api.github.com/repos/twhite96/js-dev-reads/languages,https://api.github.com/repos/twhite96/js-dev-reads/contributors,https://api.github.com/repos/twhite96/js-dev-reads/issues/events{/number},https://api.github.com/repos/twhite96/js-dev-reads/issues/comments{/number},https://api.github.com/repos/twhite96/js-dev-reads/issues{/number},https://api.github.com/repos/twhite96/js-dev-reads/releases{/id},https://api.github.com/repos/twhite96/js-dev-reads/pulls{/number},
