,Draft,Prerelease,Created_at,Published_at,Details,Id
10,False,False,2016-11-28T21:18:16Z,2016-11-28T21:21:21Z,"- Blackist 'root' option from opts-in-data (@mde)
",28671602
11,False,False,2016-09-07T14:46:15Z,2016-09-07T14:54:22Z,"- Added link to EJS Playground (@RyanZim)
- Revert express auto 'root' option (@RyanZim)
",28671602
12,False,False,2016-07-25T17:13:51Z,2016-07-25T17:23:39Z,"- Output literal `%>` with `%%>` (Roy Miloh)
- Allow setting project root for includes (@cnwhy)
- UMD support for the browser (@RyanZim)
- Exported `escapeXML` method to allow manual escaping of output
- Tests for strict mode (@RyanZim, @mde)
- Added ESLint for project source code (@mde)
- Whitespace slurp in preprocessor include (@mmis1000)
- Improved line-number handling in errors (@Spikef)
- Various doc improvements (@RyanZim, Ionică Bizău)
",28671602
13,False,False,2016-05-24T19:20:31Z,2016-05-24T19:22:22Z,"- Added LICENSE file to release package
- Various documentation improvements (@RyanZim)
- Better line-numbers in errors (@dgofman)
",28671602
14,False,False,2016-01-24T05:07:19Z,2016-03-31T16:07:33Z,"- Strict-mode support (@mde)
- Express 4 support (@mde)
- Configurable localsName option (@mde)
",28671602
15,False,False,2015-09-07T04:06:07Z,2015-09-07T04:14:20Z,"- Whitespace slurp tag syntax -- `<%_  _%>` (@andidev)
",28671602
16,False,False,2015-07-11T20:10:33Z,2015-07-11T20:12:17Z,,28671602
17,False,False,2015-06-29T00:23:52Z,2015-06-29T00:24:31Z,,28671602
18,False,False,2015-02-23T01:25:47Z,2015-02-23T01:28:58Z,,28671602
19,False,False,2015-02-01T18:28:35Z,2015-02-01T18:30:32Z,"- Ability to customize name of the locals object with `ejs.localsName` (@mde)
- Ability to override `resolveInclude` for include-path lookup (@olivierkaisin)
- Only bundle rethrow() in client scripts when compileDebug is enabled (@TimothyGu)
- Copy `_with` from locals object to options object (@TimothyGu)
- Removed deprecation warnings (@mde)
- Significantly increased performance (@TimothyGu)
- Defer execution for `renderFile` callback, ensure async (@TimothyGu)
",28671602
20,False,False,2015-01-23T23:49:12Z,2015-01-23T23:52:49Z,"- Better filtering for deprecation notice when called from Express (@mde)
",28671602
21,False,False,2015-01-21T22:24:23Z,2015-01-21T22:29:45Z,"- Fix handling of variable output containing semicolons (@TimothyGu)
- Fix included files caching (@TimothyGu)
- Simplified caching routine (@TimothyGu)
- Filter out deprecation warning for `renderFile` when called from Express (@mde)
",28671602
22,False,False,2015-01-20T06:08:12Z,2015-01-20T06:09:04Z,"- 4x faster HTML escaping function, especially beneficial if you use lots of escaped locals (@TimothyGu)
- Up to 4x faster compiled functions in addition to above (@TimothyGu)
- Fix `//` in an expanded string (@TimothyGu)
- Fix literal mode without an end tag (@TimothyGu)
- Fix setting options to renderFile() through the legacy 3-argument interface (as is the case for Express.js) (@TimothyGu)
- Added version string to exported object for use in browsers (@mde)
",28671602
23,False,False,2015-01-12T19:06:16Z,2015-01-12T19:08:07Z,"- Fix harmony mode (@mde)
",28671602
24,False,False,2015-01-12T03:08:15Z,2015-01-12T03:09:31Z,"- Fix `debug` option (@TimothyGu)
- Fix two consecutive tags together (@TimothyGu)
",28671602
25,False,False,2015-01-11T20:14:19Z,2015-01-11T20:16:40Z,"- Fix `scope` option handling
- Improve testing coverage (@TimothyGu)
",28671602
26,False,False,2015-01-11T17:53:07Z,2015-01-11T17:57:34Z,"- Add `_with` option to control whether or not to use `with() {}` constructs
  (@TimothyGu)
- Revert hack for Etherpad Lite (@TimothyGu)
- Do not claim node < 0.10.0 support (@TimothyGu)
- Pin dependencies more loosely (@TimothyGu)
- Fix client function generation without using locals (@TimothyGu)
- Fix error case where the callback be called twice (@TimothyGu)
- Improve test coverage (@mde & @TimothyGu)
- Add `""use strict"";` to all JS files (@TimothyGu)
- Add a few more metadata fields to `package.json` (@TimothyGu)
- Fix absolute path inclusion (@TimothyGu) (#11)
",28671602
27,False,False,2015-01-06T21:01:24Z,2015-01-11T17:29:14Z,"- Fix crash on missing file
",28671602
28,False,False,2015-01-05T20:49:59Z,2015-01-05T22:13:08Z,,28671602
29,False,False,2015-01-04T23:20:19Z,2015-01-04T23:32:46Z,,28671602
30,False,False,2015-01-04T18:48:15Z,2015-01-04T18:49:36Z,,28671602
31,False,False,2016-11-30T22:15:42Z,2016-11-30T22:16:22Z,"This is the public source release of JW Player 7.8.0. 

The commercial release has been tagged 7.8.1 and contains additional features and fixes not present in this project. Create an account at https://dashboard.jwplayer.com/ to gain access to our video platform and commercial player.

Follow our product release notes here https://developer.jwplayer.com/jw-player/docs/developer-guide/release_notes/release_notes_7/#version78
",18307175
32,False,False,2016-05-24T17:45:35Z,2016-05-26T20:28:01Z,,18307175
33,False,False,2016-05-11T15:53:09Z,2016-05-13T14:01:06Z,,18307175
34,False,False,2016-02-24T22:16:29Z,2016-02-24T23:27:42Z,,18307175
35,False,False,2016-02-22T21:19:03Z,2016-02-22T22:06:49Z,"This is the open-source release of JW Player 7.3.2. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes

Items addressed in this release:
https://github.com/jwplayer/jwplayer/issues?utf8=%E2%9C%93&q=milestone%3Av7.3.2
",18307175
36,False,False,2016-02-19T21:50:52Z,2016-02-19T22:27:17Z,"This is the open-source release of JW Player 7.3.1. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes
",18307175
37,False,False,2016-02-01T21:14:58Z,2016-02-01T22:35:13Z,"This is the open-source release of JW Player 7.3.0. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes
",18307175
38,False,False,2015-11-17T15:04:32Z,2015-11-17T16:49:03Z,"This is the open-source release of JW Player 7.2.1. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes

### Changes since 7.2.0

The default preload setting in now unset. If preload is not defined in the setup options, a preload attribute will not be added to video tags, and no preloading will occur in the Flash player. Preload must explicitly be set to ""auto"", ""metadata"" or ""none"". ""metadata"" is also disabled in Flash for progressive downloads because it could lead to the entire mp4 being downloaded.

### CDN Hosted Player

The commercial build is versioned at 7.2.2 and depends on this build. It is available at these locations:
http://ssl.p.jwpcdn.com/player/v/7.2.2/jwplayer.js
https://ssl.p.jwpcdn.com/player/v/7.2.2/jwplayer.js
",18307175
39,False,False,2015-11-12T22:55:33Z,2015-11-15T23:18:11Z,"This is the open-source release of JW Player 7.2.0. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes

### Features

Content Preload - Provides faster video startup by preloading media metadata, and/or starting to download the actual media. This is configured by setting a ""preload"" value of ""metadata"", ""auto"" or ""none"" in the setup options. If no value is set, the player will default to ""meta"". For html5 playback this maps to the video tag's preload attribute.

```
jwplayer('player-container').setup({
    file: 'video.mp4',
    preload: 'auto'
});
```

### CDN Hosted Player

The commercial build is available at these locations. This release also includes updates to the sharing and related video plugins:
http://ssl.p.jwpcdn.com/player/v/7.2.1/jwplayer.js
https://ssl.p.jwpcdn.com/player/v/7.2.1/jwplayer.js
",18307175
40,False,False,2015-10-06T18:09:47Z,2015-10-07T15:59:45Z,"This is the open-source release of JW Player 7.1.4. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes#version714

### Fixes

This patch deals specifically with Flash playback issues caused by Chrome's Power Save feature. The player UI now hides when in a throttled state, displaying only the swf object element. Clicking on the throttled ""play"" button or right clicking and selecting ""Run Flash"" resumes playback from where it left off.

### Known Issues

We have not yet dealt with handing Chrome's Power Saving impact on audio only players (https://github.com/jwplayer/jwplayer/issues/679). Two work-arounds are available - self host the jwplayer.flash.swf on the same origin or query the object tag and set it's width and height to less than 5 pixels. The latter will be the default behavior for audio only players in 7.2.

### CDN Hosted Player

The commercial build is available at these locations:
http://ssl.p.jwpcdn.com/player/v/7.1.4/jwplayer.js
https://ssl.p.jwpcdn.com/player/v/7.1.4/jwplayer.js
",18307175
41,False,False,2015-09-22T20:57:20Z,2015-09-22T22:31:00Z,"This is the open-source release of JW Player 7.1.1. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes

### Fixes
- Controls will not fade when autostarted unless player is moused over or touched (#704)
- Unkown CC track is appearing in captions menu with 608 captions (#720)
- getVisualQuality() broken as of 7.0.2 (#723)
- Handle Flash setup error (#736)
- Player buffers indefinitely when Flash plugin is blocked (#750)
- Can't play using Flash in Chrome with Power Save throttling (#751)

### CDN Hosted Player

The commercial build is available at these locations:
http://ssl.p.jwpcdn.com/player/v/7.1.1/jwplayer.js
https://ssl.p.jwpcdn.com/player/v/7.1.1/jwplayer.js
",18307175
42,False,False,2015-09-15T21:57:53Z,2015-09-18T16:04:31Z,"This is the open-source release of JW Player 7.1.0. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes#version710

### Features

#### Small Player UI/UX

Devices with a smaller viewing area will now see a more mobile-friendly control bar UI. Font size has been increased and secondary control bar elements have been relocated to an overflow menu.

### Changes
- Legacy event listener has been removed. Backbone Events module is exposed in player instances as `jwplayer().Events`.
- `jwplayer().getWidth()` and `getHeight()` now always returns pixel dimensions.
- `jwplayer.utils.flashVersion()` now properly parses major and minor plugin version and returns a float (thanks @phdm!)
- Available providers is surfaced via `jwplayer.api.availableProviders`

### Fixes
- Improved menu visibility behavior when options are selected.
- Long lists of captions will now be properly selectable in overlay menu.
- Custom color config options
- Youtube videos will now correctly begin when our play button is touched on mobile devices.
- jwplayer.flash.swf url will be forced to http when the page is not secure 
- Handle apostrophe in poster image urls
- Fixed file naming of webpack chunks in build

Complete change list https://github.com/jwplayer/jwplayer/compare/v7.0.3...v7.1.0
",18307175
43,False,False,2015-08-31T19:56:37Z,2015-09-01T21:49:20Z,"This is the open-source release of JW Player 7.0.3. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes#version703

### Changes

Prioritize fallback based on playlist item sources (m3u8, rtmp, mp4, webm...) rather than providers (html5, flash).

### Fixes
- Fixed touch events on Windows 10 devices to show controls appropriately.
- Fixed a display issue with poster images in audio only players.
",18307175
44,False,False,2015-08-17T14:25:44Z,2015-08-17T21:03:07Z,"This is the open-source release of JW Player 7.0.2. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes#version702
- Add polyfill loading to setup steps
- Add btoa/atob base64 polyfills (<=IE9)
- Youtube provider is only loaded when needed
- Fixed seek and volume keyboard shortcuts
- Fixed Flash RTMP configuration options ignored
- Fixed handling of relative paths in Flash
- Fixed various UI and skin layout issues
- Flash stage video rendering has been removed
",18307175
45,False,False,2015-07-28T21:36:06Z,2015-08-17T18:59:50Z,"This is the open-source release of JW Player 7.0.1. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes#version701

### Features
- `displaytitle` has been re-added as a configuration option
- `displaydescription` can be used to toggle the display of a file’s description field
- `visualplaylist` has been add as a configuration option. The default value is true, setting this to false will remove the visual playlist from the controlbar

### Changes
- Improved replay icon appearance in seven skin

### Fixes
- Hovering over the player in HTML5 shows mouseover cursor
- Removed unstyled icon appearances during player setup
",18307175
46,False,False,2015-07-07T20:55:40Z,2015-08-17T18:56:56Z,"This is the open-source release of JW Player 7.0.0. To find out more about the commercial release and features see http://support.jwplayer.com/customer/portal/articles/1403726-jw-player-7-release-notes#version700

### General Updates and enhancements
- All interface elements are rendered in HTML regardless of media provider. Flash media playback will get HTML controls
- JW Player will dynamically change media providers between playlist items for optimal video playback
- You can disable all cookies by setting cookies:”false” in player embed settings
- Flash cookies are no longer set by the player for storing any player states between sessions
- The player will timeout and fire a setup error if it takes longer than 10 seconds to load
- Download fallback has been removed
- Minimum version of Adobe Flash Player is 11.2
- YouTube will only render in HTML5
- Semantic naming of player versions

### API Updates
- New on('event') method to attach event handlers to a player instance
- New off('event') method to remove event handlers that are attached to a player instance
- New once('event') method to add one or more event handlers to a selected player instance. This handler can only be triggered once per element
- New trigger('event') method to trigger all events bound to the selected player instance
- New on('all') as an argument to listen to all events triggered
- New getProvider() method to find out which media provider is currently being used to render video
- All time events are reported to the full precision available and are no longer trimmed to three decimal places

### Quality of Experience API
- New event called firstFrame triggered when the first frame of a video is played
- New event called seeked triggered when playback resumes after seeking
- Built in Quality of Experience API that contains firstFrame, the total time for a player to set up, as well as the total time spent loading, paused, playing and idle
- New on('visualQuality') event triggered when the visual quality of a video changes during playback. This only works for HLS media files and contains the bitrate, width of the player, and the reason why the quality change happened
- Use getVisualQuality() to get the quality of the video currently playing

### Additional API Enhancements
- play events only fire once
- Original DOM container will be restored when removing player

### Updated CSS Skinning Model
- All JW Player 6 skins have been rebuilt in CSS and are included within the player
- Set the name of the your custom skin within JW Player embed configuration to apply custom styles to the player
- Use inactive, active, and background configuration options to quickly set the color styles to any skin
- All icons in JW7 are built using a font. See docs on creating fonts

### Known Issues and Upcoming Features
- Due to JW7's new skinning model, IE8 is not officially supported with JW7
- Logo can only be positioned in the top right corner
",18307175
47,False,False,2015-04-14T17:03:54Z,2015-04-14T17:05:05Z,"Read the [official JW Player 6.12 commercial release notes](http://support.jwplayer.com/customer/portal/articles/1403726-what-s-new-in-jw-player-6-x-#version612) on our website.
",18307175
48,False,False,2019-08-14T23:22:20Z,2019-08-14T23:27:04Z,,46462030
49,False,False,2019-07-10T03:16:40Z,2019-07-10T22:04:23Z,,46462030
50,False,False,2019-01-27T06:17:39Z,2019-01-27T06:20:31Z,,46462030
51,False,False,2018-11-21T21:04:18Z,2018-11-21T21:06:57Z,,46462030
52,False,False,2018-10-01T19:42:54Z,2018-10-01T19:45:29Z,,46462030
53,False,False,2018-08-15T18:59:50Z,2018-08-16T16:22:29Z,,46462030
54,False,False,2020-03-19T21:19:41Z,2020-03-19T21:20:43Z,"* Enhancements
  * Updated documentation to reflect changes in [`nerves_bootstrap 1.8`](https://github.com/nerves-project/nerves_bootstrap/releases/tag/v1.8.0)
    Updates references to `nerves_init_gadget` and replace with `nerves_pack`.
    This change shifts new projects and main documentation to promote the use of
    [`vintage_net`](https://github.com/nerves-networking/vintage_net) for device networking.
  * Bump the host installed `fwup` version requirement to `~> 1.5`.",50259821
55,False,False,2020-03-10T20:45:25Z,2020-03-10T20:47:23Z,"Nerves 1.6.0 adds support for Elixir 1.10.

As part of the update to Elixir 1.10, it became more difficult to support old
Elixir and Erlang versions. Therefore, Nerves 1.6.0 requires at least Elixir
v1.7.0 and Erlang/OTP 21. If your project requires an older version of Elixir or
Erlang/OTP you can pin the version of `nerves` to an older version.

For example, set your nerves dependency in your mix.exs to:

    {:nerves, ""~> 1.5.0"", runtime: false},

* Enhancements
  * Add support for aarch64 host architecture.
  * Add `mix firmware.metadata` for listing firmware metadata values.",50259821
56,False,False,2020-01-23T14:20:37Z,2020-01-23T14:21:29Z,"* Enhancements
  * Add `mix firmware.unpack` to unpack generated `.fw` files. This is useful
    to inspect the contents of the target root filesystem and other .fw info
    on the host.
  * Update `mix burn` to accept the path to a `.fw` file with `--firmware | -i`.

* Bug fixes
  * Invoke `mix firmware` when calling `mix firmware.image`. This matches the
    behavior of `mix firmware.burn`.
  * Fix issue with artifact base_dir expansion. This fixes an issue where mix
    would attempt to resolve the nerves dependency artifacts even though they
    have already been downloaded.
  * Always generate `erlinit.config`, even if there are no config override in
    mix config. This fixes an issue where removing overrides from mix config
    would not update the erlinit.config.",50259821
57,False,False,2019-12-09T16:43:46Z,2020-01-23T14:21:12Z,"* Bug fixes
  * Fix various erlinit option parsing/formatting issues.",50259821
58,False,False,2019-11-19T15:57:47Z,2019-11-19T15:58:18Z,"* Enhancements
  * erlinit.config options can be overridden using the application config now.
    For example, in your config.exs you can now add:

    ```elixir
    config :nerves, :erlinit,
      ctty: ""ttyAMA0""
    ```
  * Nerves tooling now supports setting the `SOURCE_DATE_EPOCH` environment
    variable for reproducible builds during compilation via `:source_date_epoch`
    in your application config. This removes timestamp differences between
    builds. See [reproducible-builds.org](https://reproducible-builds.org/) for more information.
  * Windows Subsystem for Linux improvements
  * Support `XDG_DATA_HOME`. If `XDG_DATA_HOME` is set, Nerves will now store its
    data under that directory.

* Bug fixes
  * Do not require sudo on `mix burn` if already privileged.
  * Keep all boot scripts. Previously, extraneous boot scripts from the OTP
    release process were removed. Keeping them makes it possible to start
    Erlang slave nodes and support use cases where triggers at device boot
    time launch different scripts.",50259821
59,False,False,2019-07-15T22:55:48Z,2019-07-15T22:56:10Z,"* Bug fixes
  * Update compiler check on `mix firmware` to use the system OTP version
    when recommending an Elixir install.
  * Check if using Distillery when calling `mix nerves.release.init`.
    This is no longer required for Elixir 1.9+ releases.",50259821
60,False,False,2019-07-11T13:14:30Z,2019-07-11T13:15:00Z,"**Updating to Nerves v1.5.0 requires modifications to your project**
See the [project update guide](https://hexdocs.pm/nerves/updating-projects.html#updating-from-v1-4-to-v1-5) to learn how to migrate your project.

* Enhancements
  * Added support for Elixir 1.9+ releases.

* Bug fixes
  * Do not include empty priv directories when constructing rootfs
    priorities.",50259821
61,False,False,2019-06-25T00:44:01Z,2019-06-25T00:45:44Z,"* Enhancements
  * Updated docs.

* Bug fixes
  * Updated the requirement for `distillery` to `~> 2.0.12`. This fixes an issue
    where `nerves` would downgrade to `1.4.0` when updating `shoehorn`.
  * Empty `priv` directories are not added to the squashfs sort ordering list.",50259821
62,False,False,2019-05-06T14:25:55Z,2019-05-06T14:28:20Z,"* Bug fixes
  * This improves the path fix in v1.4.3 (see
    https://github.com/nerves-project/nerves/issues/389) to cover the local
    build runner as well.
",50259821
63,False,False,2019-04-26T18:51:15Z,2019-04-26T18:53:42Z,"* Bug fixes
  * Raise an exception if the artifact cache fails to create a directory
  * Fixes `ArgumentError` when using OTP >= 21.3.0 and calling `mix nerves.system.shell`
  * Fixes issue with `mix nerves.system.shell` using `asdf` >= 0.7.0 where the
    path would contain `::` and Buildroot would raise the error:

    ```text
    You seem to have the current working directory in your
    PATH environment variable. This doesn't work.
    support/dependencies/dependencies.mk:21: recipe for target 'dependencies' failed
    ```",50259821
64,False,False,2019-04-01T21:27:47Z,2019-04-01T21:28:13Z,"* Improvements
  * Generate rootfs.priorities file. This is used internally when constructing
    the squashfs filesystem to arrange the contents in the order the files are
    loaded at runtime which improves boot performance.",50259821
65,False,False,2019-03-12T15:54:34Z,2019-03-12T15:55:32Z,"* Improvements
  * Improve error message when artifacts can't be found",50259821
66,False,False,2019-01-25T16:47:37Z,2019-01-25T16:48:24Z,"Version v1.4.0 adds support for Elixir 1.8's new built-in support for mix
targets. In Nerves, the `MIX_TARGET` was used to select the appropriate set of
dependencies for a device. This lets you switch between building for different
boards and your host. Elixir 1.8 pulls this support into `mix` and lets you
annotate dependencies for which targets they should be used.

See the [project update guide](https://hexdocs.pm/nerves/updating-projects.html#updating-from-v1-3-x-to-v1-4-x) to learn how to migrate your project.",50259821
67,False,False,2018-11-19T15:01:48Z,2018-11-19T15:02:14Z,"* Bug fixes
  * Fixed issue where specifying `build_runner_opts` without `build_runner`
    would prevent `build_runner_opts` from being set.
  * Allow `http_opts` to be merged in from the artifact site opts. This fixes
    an issue with downloading artifacts from github enterprise by specifying
    `[autoredirect: true]` in the artifact site opts.",50259821
68,False,False,2018-11-05T20:21:11Z,2018-11-05T20:22:50Z,"* Bug fixes
  * Lock dependency on distillery to `2.0.10` to work around:
    https://github.com/bitwalker/distillery/issues/585",50259821
69,False,False,2018-10-24T14:00:46Z,2018-10-24T14:04:52Z,"* Bug fixes
  * Improved handling for burning firmware with Windows Subsystem for Linux.
  * `mix nerves.deps.get` will raise if a download was incomplete or corrupt
    after trying all resolvers.
  * `mix firmware.burn` will call `mix firmware` to ensure the firmware is the
    latest.
  * `mix burn` was added to allow for burning the latest built firmware without
    calling `mix firmware`.",50259821
70,False,False,2018-08-21T11:50:37Z,2018-08-21T11:51:40Z,"This version adds support for Elixir ~> 1.7 which requires updates to your
Mix project.


**Modify the release config**

It is required to modify the `rel/config.exs` file.

Change this:

```
release :my_app do
  set version: current_version(:my_app)
  plugin Shoehorn
  if System.get_env(""NERVES_SYSTEM"") do
    set dev_mode: false
    set include_src: false
    set include_erts: System.get_env(""ERL_LIB_DIR"")
    set include_system_libs: System.get_env(""ERL_SYSTEM_LIB_DIR"")
    set vm_args: ""rel/vm.args""
  end
end
```

To this:

```
release :my_app do
  set version: current_version(:my_app)
  plugin Shoehorn
  plugin Nerves
end
```

**Update shoehorn**

You will need to update your version of shoehorn to `{:shoehorn, ""~> 0.4""}`.",50259821
71,False,False,2018-08-17T12:45:08Z,2018-08-21T11:51:17Z,"* Enhancements
  * Update minimum required version for fwup to at least 1.2.5",50259821
72,False,False,2018-08-15T16:06:35Z,2018-08-15T16:06:59Z,"* Enhancements
  * Added ability to override provisioning.conf in the project mix config.
    This can be done by setting the key `provisioning`.

    Example:

      ```
      config :nerves, :firmware,
        provisioning: ""config/provisioning.conf""

      # or delgate it to an app that sets nerves_provisioning: ""path/to/file""

      config :nerves, :firmware,
        provisioning: :nerves_hub
      ```
  * Bug Fixes
    * Fix issue with setting provisioning environment vairables when calling
      `mix firmware.burn` on Linux systems. Environment variables prefixed with
      `NERVES_` and the variable `SERIAL_NUMBER` will be copied into the environment.",50259821
73,False,False,2018-08-08T14:03:52Z,2018-08-08T14:15:28Z,"* Enhancements
  * Updated docs to bump required versions of tools.

* Bug Fixes
  * Docker build runner
    * Use the version of the `nerves_system_br` as the tag for the docker image
      to pull by default.
    * Create and set the user id and group id in the docker entrypoint.
      This fixes issues with building buildroot packages that require
      access to the users home folder.",50259821
74,False,False,2018-07-07T18:55:04Z,2018-07-07T18:55:57Z,"* Enhancements
  * `mix firmware.burn` can run within Windows Subsystem for Linux
  * Added `make_args` to `build_runner_opts`

  For example:
    
    You can configure the number of parallel jobs that buildroot
    can use for execution. This is useful for situations where you may
    have a machine with a lot of CPUs but not enough ram.
    
      # mix.exs
      defp nerves_package do
        [
          # ...
          build_runner_opts: [make_args: [""PARALLEL_JOBS=8""]],
        ]
      end",50259821
75,False,False,2018-06-07T14:44:54Z,2018-06-07T14:45:20Z,"* Enhancements
  * General documentation updates.
* Bug fixes
  * Do not fetch artifacts on deps.get if they are overridden using environment 
    variables like `NERVES_SYSTEM=/path/to/system`.",50259821
76,False,False,2018-05-01T20:21:09Z,2018-05-01T20:21:38Z,"* Bug Fixes
  * `Nerves.Artifact.BuildRunners.Docker` was running as root and caused file
    permission issues with the `deps` directory of the root `mix` project.
    The `Docker` build runner now executes as the same user id and group id as
    the host.

To fix docker permissions you will need to pull the latest docker image
`docker pull nervesproject/nerves_system_br:latest`",50259821
77,False,False,2018-04-30T18:32:49Z,2018-04-30T18:34:32Z,"This version renames the module `Nerves.Artifact.Provider` to
`Nerves.Artifact.BuildRunner`. This change should only affect custom systems
and host tools that override the defaults in `nerves_package` config.

* Enhancements
  * Allow specifying multiple rootfs_overlay directories in the config.
  * Automatically remove corrupt files from the download directory.
  * Updated System documentation.
* Bug Fixes
  * Check the download directory before attempting to download the artifact.
  * Changed the host tool check to use `System.find_executable(""command"")` instead of 
    calling out to `System.cmd(""which"", [""command""])`. This addressed an issue with 
    NodeJS breaking anything that called into `which` resulting in an obscure error.",50259821
78,False,False,2018-03-19T19:34:02Z,2018-03-19T19:34:29Z,"This rc contains documentation cleanup and updates through out.

* Enhancements
  * Support forwarding the ssh-agent through Docker for the Nerves system shell.
  * Allow headers and query params to be passed to the `:prefix` `artifact_sites`
    helper. 
    
    Example:
    `{:prefix, ""https://my_server.com/"", headers: [{""Authorization"", ""Basic 1234""}]}`
    `{:prefix, ""https://my_server.com/"", query_params: %{""id"" => ""1234""}}`

  * Added `github_api`to `artifact_sites` for accessing release artifacts on private
    github repositories.

    Example: 
    `{:github_api, ""owner/repo"", username: ""skroob"", token: ""1234567"", tag: ""v0.1.0""}`

* Bug Fixes
  * Disable the nerves_package compiler if the `NERVES_ENV_DISABLED` is set.
    This makes it easier to execute `mix` tasks without building the system.
    
    Example: 
    `NERVES_ENV_DISABLED=1 mix docs`",50259821
79,False,False,2018-02-22T15:28:31Z,2018-02-22T16:02:08Z,"[Update Guide](https://hexdocs.pm/nerves/1.0.0-rc.0/updating-projects.html#updating-from-v0-9-to-v1-0-0-rc-0)

Nerves no longer automatically compiles any `nerves_package` that is missing its
pre-compiled artifact. This turned out to rarely be desired and caused
unexpectedly long compilation times when things like the Linux kernel or gcc got
compiled.

When a pre-compiled artifact is missing, Nerves will now tell you what your
options are to resolve this. It could be retrying `mix deps.get` to download it
again. If you want to force compilation to happen, add a `:nerves` option for
the desired package in your top level project:

  ```elixir
    {:nerves_system_rpi0, ""~> 1.0-rc"", nerves: [compile: true]}
  ```

  * Bug Fixes
    * Mix raises a more informative error if the `nerves_package` compiler
      attempts to run and the `nerves_bootstrap` application has not been
      started.  This also produces more informative errors when trying to
      compile from the top of an umbrella.",50259821
