,LoginId,Contributions,Id
329,mrdomino,1,161629033
330,stellargo,1,161629033
331,TColl,1,161629033
332,thibauld,1,161629033
333,tizhou86,1,161629033
334,CamTosh,1,161629033
335,TrySpace,1,161629033
336,tranvictor,1,161629033
337,VieYang,1,161629033
338,villesundell,1,161629033
339,vincentserpoul,1,161629033
340,vvelikodny,1,161629033
341,vivekanand1101,1,161629033
342,razum2um,1,161629033
343,YH-Zhou,1,161629033
344,lsgrep,1,161629033
345,zscole,1,161629033
346,aerth,1,161629033
347,bailantaotao,1,161629033
348,bloonfield,1,161629033
349,ackratos,1,161629033
350,cpusoft,1,161629033
351,cuiweixie,1,161629033
352,detailyang,1,161629033
353,dipingxian2,1,161629033
354,emile,1,161629033
355,evgk,1,161629033
356,gurrpi,1,161629033
357,jatel,1,161629033
358,jkcomment,1,161629033
359,jtakalai,1,161629033
360,ken10100147,1,161629033
361,cmingxu,1,161629033
362,knarfeh,1,161629033
363,libotony,1,161629033
364,necaremus,1,161629033
365,niktrix,1,161629033
366,njupt-moon,1,161629033
367,ddean2009,1,161629033
368,protolambda,1,161629033
369,rhaps107,1,161629033
370,slumber1122,1,161629033
371,greenstevester,1,161629033
372,stompesi,1,161629033
373,jialinpeng,1,161629033
374,thomasmodeneis,1,161629033
375,tstranex,1,161629033
376,ult-bobonovski,1,161629033
377,waymobetta,1,161629033
378,williambannas,1,161629033
379,xiekeyang,1,161629033
380,y0za,1,161629033
381,mchusovlianov,1,161629033
382,btovar,2582,8759937
383,dthain,1819,8759937
384,trshaffer,546,8759937
385,nhazekam,476,8759937
386,dpandiar,450,8759937
387,pbui,357,8759937
388,haiyanmeng,325,8759937
389,rampantmonkey,264,8759937
390,lyu2,200,8759937
391,nkremerh,144,8759937
392,pivie,110,8759937
393,cshinaver,59,8759937
394,charleszheng44,55,8759937
395,piercecunneen,50,8759937
396,camicarballo,26,8759937
397,kangkangkenli,21,8759937
398,batrick,18,8759937
399,epyifany,15,8759937
400,reneme,14,8759937
401,jblomer,8,8759937
402,badi,6,8759937
403,NeilB879,6,8759937
404,andreyto,6,8759937
405,matz-e,5,8759937
406,prelz,4,8759937
407,kmulholland,4,8759937
408,nfillmore,3,8759937
409,semrich,3,8759937
410,charlwillia6,3,8759937
411,atomicknight,2,8759937
412,rlmv,2,8759937
413,brenden,2,8759937
414,eamonlm,2,8759937
415,bdusell,2,8759937
416,vhawley,2,8759937
417,Baguage,2,8759937
418,tjdasso,2,8759937
419,annawoodard,1,8759937
420,ConradBailey,1,8759937
421,iheanyi,1,8759937
422,Nekel-Seyew,1,8759937
423,mcast,1,8759937
424,jaegernh,1,8759937
425,cumom,1,8759937
426,rykermcintyre,1,8759937
427,trel,1,8759937
428,isanwong,1,8759937
429,zsurma,1,8759937
430,t172,1,8759937
431,fschicke,1,8759937
432,leeping,1,8759937
433,timjbaer,1,8759937
434,bcyphers,354,70934951
435,thswear,123,70934951
436,csala,112,70934951
437,pvk-developer,104,70934951
438,kveerama,43,70934951
439,micahjsmith,19,70934951
440,lauragustafson,6,70934951
441,kkarrancsu,5,70934951
442,kmax12,2,70934951
443,alfredo-cuesta,1,70934951
444,FavioVazquez,1,70934951
445,rogerfitz,1,70934951
446,rob-c,2231,43645564
447,mesmith75,1665,43645564
448,drmarkwslater,1108,43645564
449,milliams,851,43645564
450,alexanderrichards,545,43645564
451,moscicki,246,43645564
452,JohannesEbke,234,43645564
453,mityinzer,226,43645564
454,egede,146,43645564
455,po10,62,43645564
456,NickHastings,41,43645564
457,JacekHoleczek,23,43645564
458,chrisburr,21,43645564
459,ubeda,10,43645564
460,fstagni,9,43645564
461,varunbankar,9,43645564
462,ishanrai05,9,43645564
463,VanyaBelyaev,8,43645564
464,mjmottram,7,43645564
465,apsknight,6,43645564
466,jha2,5,43645564
467,jplews17,5,43645564
468,abmorris,4,43645564
469,datty,4,43645564
470,rquaglia90,4,43645564
471,olupton,3,43645564
472,Corxrew,2,43645564
473,dietrichliko,2,43645564
474,inzamam-iqbal,2,43645564
475,KonstantinSchubert,2,43645564
476,MannyMoo,2,43645564
477,janisozaur,2,43645564
478,natfarleydev,2,43645564
479,hedonhermdev,2,43645564
480,will-cern,2,43645564
481,alexpearce,1,43645564
482,paguenther,1,43645564
483,afella,1,43645564
484,RajatSingh95,1,43645564
485,rmatev,1,43645564
486,Sam-Tygier,1,43645564
487,saschastahl,1,43645564
488,schmitts,1,43645564
489,stevepeak,1,43645564
490,VladimirRomanovsky,1,43645564
491,dilawari2008,1,43645564
492,henryiii,1,43645564
493,rishabh2566,1,43645564
494,lyogev,154,106382269
495,RonBarabash,37,106382269
496,shirbr,31,106382269
497,ofirventura,22,106382269
498,amitco1,11,106382269
499,liebstein,11,106382269
500,NadBkl,10,106382269
501,doronporat,10,106382269
502,eyalkenig,7,106382269
503,Irenez753,6,106382269
504,wangqinghuan,5,106382269
505,ArielCabib,4,106382269
506,etrabelsi,3,106382269
507,taliayavo,3,106382269
508,avichay,2,106382269
509,giladw,1,106382269
510,rgavriel,1,106382269
511,nimrodev,1,106382269
512,ramizshahock,1,106382269
513,davidpanderson,10130,30260406
514,romw,7834,30260406
515,tristanolive,970,30260406
516,eheien,695,30260406
517,drshawnkwang,630,30260406
518,ChristianBeer,520,30260406
519,ballen4705,512,30260406
520,SETIguy,399,30260406
521,TheAspens,377,30260406
522,AenBleidd,273,30260406
523,Rytiss,255,30260406
524,adamradocz,222,30260406
525,bema-aei,121,30260406
526,JuhaSointusalo,104,30260406
527,lfield,87,30260406
528,Isira-Seneviratne,81,30260406
529,brevilo,78,30260406
530,mattlebofsky,71,30260406
531,jeffcobb,70,30260406
532,ReinhardPrix,51,30260406
533,Uplinger,33,30260406
534,RichardHaselgrove,30,30260406
535,nikolasgianna,24,30260406
536,GITNE,20,30260406
537,denravonska,19,30260406
538,CharlieFenton,18,30260406
539,NullModel,16,30260406
540,marius311,14,30260406
541,armstrdj,12,30260406
542,mahdiafactory,11,30260406
543,LocutusOfBorg,11,30260406
544,teleyinex,9,30260406
545,JamesMolson,7,30260406
546,aggroskater,7,30260406
547,novarow,7,30260406
548,smoe,7,30260406
549,Ageless93,6,30260406
550,progger,6,30260406
551,mcsjohn,6,30260406
552,serval2412,5,30260406
553,stream1972,5,30260406
554,ShanghaiTimes,5,30260406
555,aaronpuchert,4,30260406
556,truboxl,4,30260406
557,whs,4,30260406
558,BenjiWiebe,3,30260406
559,EvaSDK,3,30260406
560,thirschbuechler,3,30260406
561,timtheisen,3,30260406
562,tonigi,3,30260406
563,vkbo,3,30260406
564,grctest,3,30260406
565,alexander255,2,30260406
566,SamsonovAnton,2,30260406
567,sirzooro,2,30260406
568,ffontaine,2,30260406
569,Germano0,2,30260406
570,joshvonkorff,2,30260406
571,xupiter,2,30260406
572,rctay,2,30260406
573,timostrunk,2,30260406
574,UweBeckert,2,30260406
575,hectorespert,2,30260406
576,obsproth,2,30260406
577,chausner,2,30260406
578,vorot93,1,30260406
579,brianclinkenbeard,1,30260406
580,BryanQuigley,1,30260406
581,candrews,1,30260406
582,delta1512,1,30260406
583,DiablosOffens,1,30260406
584,dimhotepus,1,30260406
585,daissi,1,30260406
586,gombasg,1,30260406
587,gchilders,1,30260406
588,gthb,1,30260406
589,hstefan,1,30260406
590,mdspann,1,30260406
591,mgorny,1,30260406
592,nicolas17,1,30260406
593,Peppernrino,1,30260406
594,versat,1,30260406
595,sergeyklay,1,30260406
596,wmwong,1,30260406
597,war59312,1,30260406
598,ryd994,1,30260406
599,df910105,1,30260406
600,pryds,1,30260406
601,Scitator,598,145385156
602,TezRomacH,230,145385156
603,AlexGrinch,35,145385156
604,ngxbac,32,145385156
605,bagxi,28,145385156
606,lightforever,20,145385156
607,hexfaker,18,145385156
608,Arquestro,11,145385156
609,ivbelkin,11,145385156
610,BloodAxe,10,145385156
611,gazay,8,145385156
612,pokidyshev,8,145385156
613,belskikh,6,145385156
614,AndreySheka,5,145385156
615,CrafterKolyan,5,145385156
616,jakubczakon,4,145385156
617,vaklyuenkov,4,145385156
618,KhrulkovV,4,145385156
619,valyukov,4,145385156
620,n01z3,3,145385156
621,jchen42703,3,145385156
622,kirillbobyrev,3,145385156
623,Dipet,3,145385156
624,smivv,3,145385156
625,asmekal,3,145385156
626,Bekovmi,2,145385156
627,DBusAI,2,145385156
628,fedor-chervinskii,2,145385156
629,ostamand,2,145385156
630,ternaus,2,145385156
631,alxmamaev,2,145385156
632,Avi2011class,1,145385156
633,andrey-avdeev,1,145385156
634,and-kul,1,145385156
635,162,1,145385156
636,avinashsai,1,145385156
637,KyloRen1,1,145385156
638,bbradt,1,145385156
639,Quetzalcohuatl,1,145385156
640,cgarciae,1,145385156
641,dimaxano,1,145385156
642,xelibrion,1,145385156
643,EvgenyKashin,1,145385156
644,LightnessOfBeing,1,145385156
645,mike0sv,1,145385156
646,ogvalt,1,145385156
647,ppleskov,1,145385156
648,Rauf-Kurbanov,1,145385156
649,sergeyshilin,1,145385156
650,SindhuVenna,1,145385156
651,Podidiving,1,145385156
652,Yorko,1,145385156
653,metya,1,145385156
654,stalkermustang,1,145385156
655,yulits,1,145385156
656,acid-maker,451,50505775
657,pkonopelko,8,50505775
658,onlyjob,6,50505775
659,borkd,5,50505775
660,tclh123,2,50505775
661,zcalusic,2,50505775
662,chogata,1,50505775
663,davies,1,50505775
664,maxice8,1,50505775
665,yinjiawind,1,50505775
666,s3inlc,4327,73367610
667,winxp5421,20,73367610
668,di4bl0te,8,73367610
669,silvanheller,7,73367610
670,MilzoCSP,6,73367610
671,roycewilliams,4,73367610
672,DarkGigaByte,3,73367610
673,trodery,3,73367610
674,huziwara,3,73367610
675,dropdeadfu,2,73367610
676,niels1189,2,73367610
677,noncenz,2,73367610
678,BaptisteFortin,1,73367610
679,H4xl0r,1,73367610
680,JormungandrYggdrasil,1,73367610
681,hops,1,73367610
682,TheWorkingDeveloper,1,73367610
683,exel80,1,73367610
