,Draft,Prerelease,Created_at,Published_at,Details,Id
72,False,False,2018-12-17T21:58:45Z,2018-12-17T22:00:12Z,"This is a minor release that fixes some bug and documentation nits.

Bugfixes:
 - Fix sorting in the post index table layout (#475) [@srowen]
 - Fix rendering of months in stat plots (#474) [@srowen]
 - Fix Python 2 string handling, resulting in several bugs [@matthewwardrop]

Documentation improvements:
 - Add guidance to `kp preview` command about how to access preview when running remotely. [@matthewwardrop]
 - Add configuration guide for using SSH authentication GitHub-backed knowledge repositories (#477) [@srowen]
 - Improve rendering of options prefixed by two hyphens (e.g. `--flags`) (#476) [@srowen]",65949398
73,False,False,2018-12-12T23:42:59Z,2018-12-12T23:45:43Z,"This is a minor release fixing indexing for gunicorn deployments (which failed to start the indexing threads due to multiple instances of the Knowledge Repo web app being created, and the master uuid being assigned to an unused instance).",65949398
74,False,False,2018-10-29T21:06:12Z,2018-10-29T21:40:25Z,This is a minor release that fixes a bug introduced in v0.8.5 that prevented indexing when running the server in non-deployment scenarios via the `knowledge_repo` script.,65949398
75,False,False,2018-10-08T20:09:51Z,2018-10-08T20:29:33Z,"This is a minor release with several small improvements and bugfixes.

Features and improvements:
 - 404 pages are now shown instead of error pages if a post does not exist. (#463) [@wooddar]
 - Thumbnails of posts are stored in the database, but if they are too large, the base64 encoded images are truncated and thus corrupted. This patch causes the post thumbnail to be resized before being added to the index. (#464) [@matthewwardrop]

Bugfixes:
 - Indexing routines are now initialised at time of deployment, rather than instantiation, improving user experience with commands like `reindex` in the `knowledge_repo` script. (#465) [@matthewwardrop]
 - `kp ... preview` did not correctly disable indexing when launching the preview server [@matthewwardrop]
",65949398
76,False,False,2018-10-04T23:08:27Z,2018-10-05T19:34:53Z,"This is another minor release with a significant set of improvements noticeable for the end-user.

Features and enhancements:
- Main UI now restricts its maximum width and increases font size for better readability. [@matthewwardrop]
- Landed the new `kp` script that replaces `knowledge_repo` for contribution by users (currently in beta, will deprecate `knowledge_repo` for these use cases in future versions; as well as the new `FolderKnowledgeRepository` which serves posts from any directory (#308) [@matthewwardrop]
- Indexing stability improved by disposing of engine on child thread before performing operations. (#457) [@matthewwardrop]
- Added support for subtitle field, made the document title distinct from `h1`, and made post header submissions (optionally) interactive (#460) [@matthewwardrop]
- Added support for importing documents from Google Docs and programmatically creating proxy posts (#462) [@matthewwardrop]
- Enable downloading of the portable knowledge format used by the `kp` script [@matthewwardrop]

Miscellaneous:
- Travis was configured to run on actual target Python releases (#456) [@naoyak]
- Python 3.4 was temporarily disabled due to upstream issues in anaconda [@matthewwardrop]
- Remove troublesome (and redundant) constraints on SQL fields preventing use in MariaDB. [@matthewwardrop]",65949398
77,False,False,2018-09-27T00:19:14Z,2018-09-27T04:18:53Z,This a hotfix reverting an attempt to improve database connection reliability during indexing (#445) that broke SQLite in-memory databases.,65949398
78,False,False,2018-09-26T17:17:25Z,2018-09-26T17:32:03Z,"This is another minor release with a large number of improvements and bugfixes. This release is a composite of work from a large number of contributors, so thanks to everyone for chipping in!

Features and enhancements:
- Names of comment authors is now rendered using `format_name` (#406) [@danhper]
- Properly render in IE compatibility mode (#419) [@dorianbrown]
- Support deployments using HTTPS for both `gunicorn` and `uwsgi` (#420) [@dorianbrown]
- Properly set the viewport size for mobile browsers (#422) [@wooddar]
- Support nested folders in the cluster view (#424) [@tcbegley]
- Allow configuration of `gunicorn` via standard environment variables (#437) [@john-bodley]
- Redirect to original target page after logging in (#439) [@wooddar]
- Allow `knowledge_repo` to work with `markdown` >= 3 (#453) [@naoyak]

Bugfixes and stability enhancments:
- Database connections would sometimes fail during indexing (#445) [@CPapadim]
- Knowledge Git Repositories not deployed off the `master` branch did not reindex properly (#449) [@jihonrado]
- Multiple slashes would appear in OAuth `redirect_uri` (#407) [@danhper]
- Correctly set the `__all__` module variable for dynamically generated imports (#417) [@BioGeek]

Miscellaneous:
- Do not warn about `gunicorn` compatibility on Windows unless actually attempting to use `gunicorn` [@matthewwardrop]
- Typos and broken links (#397, #398, #414) [@notpeter, @BioGeek]",65949398
79,False,False,2018-04-11T20:38:13Z,2018-09-26T17:15:42Z,"This is a minor release with some feature enhancements and bugfixes.

Feature enhancements:
 - Flesh out header auth with support for user attributes like email, photo, etc. (#396) [@matthewwardrop]

Bugfixes:
 - Bugfix related to PostProcessor kwargs (#395) [@danfrankj]
 - Fix builds breaking in Windows due to `conda` changes and stricter `pycodestyle`. [@matthewwardrop]",65949398
80,False,False,2018-03-25T09:20:34Z,2018-03-25T21:22:17Z,"This is a new feature release that includes more than a year's worth of contributions since v0.7.6. The configuration of both repositories and servers has change significantly, and Knowledge Repo administrators are recommended to review these changes as soon as possible. In particular, repository configuration from v0.7.6 and earlier is no longer compatible, and is ignored in v0.8.0+ due to security concerns. If you need to enable compatibility for this configuration during a migration, add `required_tooling_version: ""!v0.7.6""` to a file named `.knowledge_repo_config.yml` in the root of your repository.

**Features:**
- Added support for custom server-side authentication (with various OAuth 2.0 providers) [@matthewwardrop, @zerogjoe]
- Error logs are now stored separately from pageviews [@matthewwardrop]
- Added support for HTML/Javascript cells (i.e. Plotly, Bokeh, etc) [@bmabey, @matthewwardrop]
- New `KnowledgePostProcessor` to handle extracting images from posts for use in a separate server for static content. [@aaronbiller]
- Posts can be opened in new tab by holding Alt or Command keys while clicking the post [@matthewwardrop]

**Enhancements:**
- Indexing is now much more robust and can handle multiple instances connected to the same index database across multiple servers [@matthewwardrop]
- Added index database schema downgrade functionality for when this is necessary [@NiharikaRay]
- Documentation improvements, including creation of new Sphinx documentation [@matthewwardrop, @danfrankj, @mrustl, @aaronbiller]
- Added support for user icons [@matthewwardrop]
- Knowledge Post source files are now found at /src/ instead of /orig_src/ [ @matthewwardrop ]
- Improvements to web editor flow, including directly creating a proxy-post from `/create` [@danfrankj]
- Various theming improvements including favicons, responsive UI, and styling [@matthewwardrop, @danfrankj]
- Added posts per author to stats [@ymwdalex]
- Allow specifying custom templates during post creation via the CLI [@jordan-wright]

**Security Improvements:**
- Removed two security vulnerabilities associated with arbitrary code execution from code stored in knowledge repositories on both clients and servers via knowledge repository configuration and embedded tooling. [@matthewwardrop]

And many other small bugfixes and improvements. Many thanks to everyone who contributed code and information via issues.",65949398
81,False,False,2017-02-27T04:42:28Z,2017-02-27T04:54:15Z,"This is the next in a series of minor updates for the v0.7.x series, and fixes several important bugs and introduces several cosmetic improvements. We also introduce formal compatibility with the Windows platform and add Windows to the list of platforms we continuously test against.

Interface improvements:
- Improvements to the rendering of the main index feed. (#218)
- Improved pagination controls (#221, #224)
- Code folding support (#232, #233) [thanks to @clabroy]

Bug fixes:
- Fix preview mode. (#219)
- Fix image parser to avoid skipping images in markdown files (#220)
- Fix importing and running on Windows (#225)
- Fix Rmd conversions in Windows (#228)
- Fix support for Postgresql and other databases not idiomatically similar to MySQL (#229)
",65949398
82,False,False,2017-02-07T21:36:07Z,2017-02-07T21:49:41Z,"This release does a handful of things
- Fixes MySQL timeout errors in the DBKnowledgeRepository ([PR here](https://github.com/airbnb/knowledge-repo/pull/185))
- Changes the way posts are rendered ([PR here](https://github.com/airbnb/knowledge-repo/pull/186))
- Several webeditor fixes including: 
  - Not allowing paths to be editable: ([PR here](https://github.com/airbnb/knowledge-repo/pull/188))
  - Better error messages in alerts ([PR here](https://github.com/airbnb/knowledge-repo/pull/191))
  - Adding a link to the webeditor from rendered webposts ([PR here](https://github.com/airbnb/knowledge-repo/pull/192))
- Update the URL schemas for all post-related routes: ([PR here])(https://github.com/airbnb/knowledge-repo/pull/197)

Full change list [here](https://github.com/airbnb/knowledge-repo/compare/v0.7.4...master)
",65949398
83,False,False,2016-12-20T07:32:52Z,2016-12-20T07:53:46Z,"This release fixes some small bugs that have been discovered since the last release:
- support for dir functionality in a DBKnowledgeRepository when specifying a subfolder as parent (fixes loading images from the repository)
- some lingering issues with indexing (such as occasional hanging)
- some cli issues caused by a recent patch to the chaining of the knowledge_repo command
- a dependency issue due to an upstream change to nbconvert

It also adds some simply debugging routes that can assist in diagnosing issues, and improves documentation.
",65949398
84,False,False,2016-12-08T22:43:48Z,2016-12-20T07:46:56Z,"This release is  (slightly) more than a bugfix release. It two new headers:
- `thumbnail` that allows you to choose which image to use as the feed image. It can be a normal file or web uri, or a number (in which case the nth image from the post is chosen as the feed image).
- `proxy` which allows you to specific a url which will be loaded into an iframe when the post is rendered. This can be helpful in gaining publicity for documents stored on external hosting services, like Google Docs Docs, Dropbox, etc.

It also supports using non-standard port numbers for git-ssh, improves search, fixes some CLI bugs and fixes batch tagging. 
",65949398
85,False,False,2016-11-09T23:40:25Z,2016-11-09T23:44:14Z,"This release fixes some small bugs related to reindexing, and some minor enhancements:
- DBKnowledgeRepository revisions were datetime objects rather than strings, breaking comparison
- Cleaned up time delta handling during the reindexing
- Added the last time the repositories were checked for updates as a tooltip when hovering over last index update time.
",65949398
86,False,False,2016-11-09T01:09:00Z,2016-11-09T01:11:55Z,"This is a minor bugfix which addresses the following issues:
- PostGres databases do not support `BLOB` datatypes, so we now use a generalisation.
- Revision information for DBKnowledgeRepository instances was malformed.
- MetaKnowledgeRepository revision information was not being output in the expected form.
",65949398
87,False,False,2016-11-08T18:29:52Z,2016-11-08T18:45:09Z,"This release is the next minor version in the pre-stable series.

It adds the following features and improvements:
- Automatic reindexing of knowledge repositories when they are updated (git repositories must still be externally updated, which will be addressed in a future version)
- Improved deployment logic which unifies launching the knowledge repo using the development server built into Flask, Gunicorn and uWSGI.
- Greatly simplified and improved web editor.

It also addresses the following bugs:
- Fixes setting up a DBKnowledgeRepository atop Postgres
- Fixes knitting of Rmd files on Windows

For a complete list of changes, please review the git changelog.
",65949398
88,False,False,2016-11-03T22:47:40Z,2016-11-03T22:52:56Z,"This release does a few things: 
1. Adds the knowledge version to content ([PR here](https://github.com/airbnb/knowledge-repo/pull/98))
2. Adds ""proxy posts"", where things like google docs can be added to the KR. ([PR Here](https://github.com/airbnb/knowledge-repo/pull/100))
3. Adds the ability to add post-specific permissions, using a ""private"" flag in the header, and then a list of allowed_groups. ([PR here](https://github.com/airbnb/knowledge-repo/pull/108))
",65949398
89,False,False,2016-10-31T22:24:03Z,2016-10-31T22:30:08Z,"This is another small release that:
- enhances/fixes some formatting/styling of the typeahead search dropdown
- improves the documentation by clarifying how configuration files are handled
",65949398
90,False,False,2016-10-27T21:12:55Z,2016-10-27T21:17:33Z,"This release improved the typeahead search box, by creating keywords for each post, consisting of the title, authors, tags, and tldrs. Search was then done by looking at matches in these keywords, ranking by the highest number of matches.
",65949398
91,False,False,2016-10-26T23:59:16Z,2016-10-27T00:01:32Z,"This releases some further inadvertent breakage due to the ""excluded tags"" functionality.
",65949398
92,False,False,2016-10-26T18:17:50Z,2016-10-26T18:24:59Z,"This releases fixes two small bugs:
- ""Excluded tags"" functionality causing problems when not specified.
- Fix adding Rmd and md files with images in Python 3 (ipynb files were not affected because images are treated differently).
",65949398
93,False,False,2016-10-12T19:26:44Z,2016-10-12T19:29:36Z,"This release fixes a bug whereby if server configuration was not present, or if ""EXCLUDED_TAGS"" was not defined in the server config, then the web app would crash.
",65949398
94,False,False,2016-10-12T06:27:53Z,2016-10-12T06:36:19Z,"This release adds the following enhancements:
- Addition of a `--version` option to the `knowledge_repo` script, which shows both the locally installed version and the currently active versions of the knowledge repository tooling (these can be different if using embedded tooling).
- Expansion of `~` (the user home directory) when extracting images from ipynb/Rmd/markdown source.
- Use of the https rather than ssh protocol when embedding knowledge_repo tools into git repositories.
- Disable auto-embedding of knowledge_repo tooling in new repositories, since this is mainly useful in large deployments and was causing headaches for new users.

It also fixes the following bugs:
- Initialization of embedded knowledge-repo tools fails in newly checked out repositories (introduced in v0.6.3).
",65949398
95,False,False,2016-10-07T21:43:34Z,2016-10-07T22:14:05Z,"This release adds the concept of excluded tags to the app, which allows users to exclude posts that may be sensitive.
",65949398
96,False,False,2016-09-29T23:08:50Z,2016-09-29T23:14:03Z,"This release adds support for versions of git older than ~2.5; which do not have support for extracting the remote url using:
`git remote get-url origin`

In the process it also cleans up the GitKnowledgeRepository code a little pertaining to remote repositories, as well as clarifying that the Knowledge Repository supports any git repository (including those not hosted by GitHub).
",65949398
97,False,False,2016-09-27T21:13:56Z,2016-09-27T21:15:03Z,"This release simply suppresses spurious standard error output reporting git fatal errors.
",65949398
98,False,False,2016-09-27T20:17:22Z,2016-09-27T20:25:18Z,"This release adds support for migrating the submodule url for the embedded tools inside of knowledge data repositories.

It also fixes:
- Deploying when not based on a MetaKnowledgeRepository
- A hard dependency on PyPDF2 by making it a soft dependency.
  and other small miscellaneous changes and cleanups.
",65949398
99,False,False,2016-09-27T04:16:40Z,2016-09-27T04:20:34Z,"With the release of v0.6.0, we open the Knowledge Repository up to the world. We encourage everyone to try it out, give feedback, and contribute code as we work our way toward v1.0.0. With this release, we are confident that the Knowledge Repository is already very useful, and look forward to working with you to make it even better.
",65949398
100,False,False,2019-10-07T20:03:26Z,2019-10-07T20:06:38Z,"Keras 2.3.1 is a minor bug-fix release. In particular, it fixes an issue with using Keras models across multiple threads.

## Changes

- Bug fixes
- Documentation fixes
- No API changes
- No breaking changes",33015583
101,False,False,2019-09-17T17:01:48Z,2019-09-17T17:09:50Z,"Keras 2.3.0 is the first release of multi-backend Keras that supports TensorFlow 2.0. It maintains compatibility with TensorFlow 1.14, 1.13, as well as Theano and CNTK.

**This release brings the API in sync with the [tf.keras](https://www.tensorflow.org/beta/guide/keras/) API as of TensorFlow 2.0. However note that it does not support most TensorFlow 2.0 features, in particular eager execution. If you need these features, use [tf.keras](https://www.tensorflow.org/beta/guide/keras/).**

**This is also the last major release of multi-backend Keras. Going forward, we recommend that users consider switching their Keras code to [tf.keras](https://www.tensorflow.org/beta/guide/keras/) in TensorFlow 2.0**. It implements the same Keras 2.3.0 API (so switching should be as easy as changing the Keras import statements), but it has many advantages for TensorFlow users, such as support for eager execution, distribution, TPU training, and generally far better integration between low-level TensorFlow and high-level concepts like Layer and Model. It is also better maintained.

Development will focus on tf.keras going forward. We will keep maintaining multi-backend Keras over the next 6 months, but we will only be merging bug fixes. API changes will not be ported.


# API changes

- Add `size(x)` to backend API.
- `add_metric` method added to Layer / Model (used in a similar way as `add_loss`, but for metrics), as well as the metrics `property`.
- Variables set as attributes of a Layer are now tracked in `layer.weights` (including `layer.trainable_weights` or `layer.non_trainable_weights` as appropriate).
- Layers set as attributes of a Layer are now tracked (so the weights/metrics/losses/etc of a sublayer are tracked by parent layers). This behavior already existed for Model specifically and is now extended to all Layer subclasses.
- Introduce class-based losses (inheriting from `Loss` base class). This enables losses to be parameterized via constructor arguments. Loss classes added:
  - `MeanSquaredError`
  - `MeanAbsoluteError`
  - `MeanAbsolutePercentageError`
  - `MeanSquaredLogarithmicError`
  - `BinaryCrossentropy`
  - `CategoricalCrossentropy`
  - `SparseCategoricalCrossentropy`
  - `Hinge`
  - `SquaredHinge`
  - `CategoricalHinge`
  - `Poisson`
  - `LogCosh`
  - `KLDivergence`
  - `Huber`
- Introduce class-based metrics (inheriting from `Metric` base class). This enables metrics to be stateful (e.g. required for supported AUC) and to be parameterized via constructor arguments. Metric classes added:
  - `Accuracy`
  - `MeanSquaredError`
  - `Hinge`
  - `CategoricalHinge`
  - `SquaredHinge`
  - `FalsePositives`
  - `TruePositives`
  - `FalseNegatives`
  - `TrueNegatives`
  - `BinaryAccuracy`
  - `CategoricalAccuracy`
  - `TopKCategoricalAccuracy`
  - `LogCoshError`
  - `Poisson`
  - `KLDivergence`
  - `CosineSimilarity`
  - `MeanAbsoluteError`
  - `MeanAbsolutePercentageError`
  - `MeanSquaredError`
  - `MeanSquaredLogarithmicError`
  - `RootMeanSquaredError`
  - `BinaryCrossentropy`
  - `CategoricalCrossentropy`
  - `Precision`
  - `Recall`
  - `AUC`
  - `SparseCategoricalAccuracy`
  - `SparseTopKCategoricalAccuracy`
  - `SparseCategoricalCrossentropy`
- Add `reset_metrics` argument to `train_on_batch` and `test_on_batch`. Set this to True to maintain metric state across different batches when writing lower-level training/evaluation loops. If False, the metric value reported as output of the method call will be the value for the current batch only.
- Add `model.reset_metrics()` method to Model. Use this at the start of an epoch to clear metric state when writing lower-level training/evaluation loops.
- Rename `lr` to `learning_rate` for all optimizers.
- Deprecate argument `decay` for all optimizers. For learning rate decay, use [`LearningRateSchedule`](https://www.tensorflow.org/api_docs/python/tf/keras/optimizers/schedules/LearningRateSchedule) objects in tf.keras.


# Breaking changes

- TensorBoard callback:
  - `batch_size` argument is deprecated (ignored)  when used with TF 2.0
  - `write_grads` is deprecated (ignored) when used with TF 2.0
  - `embeddings_freq`, `embeddings_layer_names`, `embeddings_metadata`, `embeddings_data` are deprecated (ignored) when used with TF 2.0
- Change loss aggregation mechanism to sum over batch size. This may change reported loss values if you were using sample weighting or class weighting. You can achieve the old behavior by making sure your sample weights sum to 1 for each batch.
- Metrics and losses are now reported under the exact name specified by the user (e.g. if you pass `metrics=['acc']`, your metric will be reported under the string ""acc"", not ""accuracy"", and inversely `metrics=['accuracy']` will be reported under the string ""accuracy"".
- Change default recurrent activation to `sigmoid` (from `hard_sigmoid`) in all RNN layers.
",33015583
